venta_id,documento_cliente,cliente,correo,fecha_compra,monto,moneda,canal,cantidad_items
V001417,37-722-421,Laura Perez,laura.perez.69@outlook.com,2026-03-05,75736.54,ARS,Web,2
V001418,37.722.421,LAURA PEREZ,laura.perez.69@outlook.com,19/01/2026,117853.33,ARS,App,4
V001419,41.806.938,Federico J. Ruiz,FEDERICO.JUAN.RUIZ.79@EMPRESA.COM.AR,2025-10-04,45148.33,ARS,Web,1
V001420, 41806938 ,Federico Ruiz,federico.juan.ruiz.79@empresa.com.ar,2024-01-29,48385.82,ARS,App,3
V001421,26-962-804,VALENTINA RODRIGUEZ,,2024-03-19,95804.41,ARS,App,1
V001422,26-962-804,Valentina Rodriguez,valentinarodriguez17@hotmail.com,25/01/2026,47521.13,ARS,Tienda,3
V001423,26-962-804,Valentina Rodriguez,valentina.rodriguez.17@hotmail.com,2026-05-05,19970.05,ARS,App,4
V001424,26962804,Valentina Rodriguez,VALENTINA.RODRIGUEZ.17@HOTMAIL.COM,31/05/2025,31604.32,ARS,Web,1
V001425,36.798.787,Sofía Tomás Ramírez,sofiatomasramirez21@gmail.com,2024-03-27,110713.12,ARS,Marketplace,2
V001426, 36798787 ,Sofia T. Ramirez,sofiatomasramirez21@gmail.com,2026-06-10,63586.26,ARS,Web,1
V001427,36.798.787,Sofia T. Ramirez,,06/09/2024,9279.71,ARS,Tienda,1
V001428,26-772-112,FEDERICO ROJAS, federico.rojas.24@empresa.com.ar ,09-06-26,6705.91,ARS,App,3
V001429, 26772112 ,Federico Rojas,federico.rojas.24@empresa.com.ar,12-09-25,31599.72,ARS,Tienda,3
V001430,44-753-798,NATALIA ROCIO CASTRO,NATALIA.ROCIO.CASTRO.20@GMAIL.COM,2025-06-24,18872.36,ARS,Web,5
V001431,44.753.798,Natalia Castro,,2025-06-25,10505.14,ARS,App,3
V001432,,Natalia Castro, natalia.rocio.castro.20@gmail.com ,2026-08-19,39405.6,ARS,App,4
V001433,,NATALIA ROCIO CASTRO,NATALIA.ROCIO.CASTRO.20@GMAIL.COM,2026-04-27,40987.3,ARS,App,1
V001434, 26689522 ,Diego Medina,diego.medina.1@gmail.com,16-04-25,179302.03,ARS,App,1
V001435,26689522,Diego Medina,DIEGO.MEDINA.1@GMAIL.COM,2025-10-21,32909.24,ARS,App,2
V001436,26.689.522,Diego Medina,DIEGO.MEDINA.1@GMAIL.COM,04/03/2024,51478.39,ARS,Marketplace,2
V001437,26689522,Diego Medina, diego.medina.1@gmail.com ,07-11-24,36076.57,ARS,App,3
V001438,26-689-522,Diego Medina,diego.medina.1@gmail.com,16/09/2025,9178.52,ARS,Tienda,3
V001439,26913819,Valentina Benitez,valentinabenitez52@outlook.com,23/09/2024,20535.26,ARS,Tienda,1
V001440,,Valentina Benitez,valentina.benitez.52@outlook.com,20-08-25,20174.93,ARS,Tienda,5
V001441,38.690.758,LEANDRO SUAREZ,leandro.suarez.80@outlook.com,09-07-25,68869.41,ARS,Web,3
V001442,38-690-758,Leandro Suárez,leandro.suarez.80@outlook.com,11-05-25,18477.05,ARS,App,1
V001443,38690758,Leandro Suárez,leandro.suarez.80@outlook.com,2026-08-11,17951.51,ARS,Marketplace,2
V001444, 38690758 ,Leandro Suarez, leandro.suarez.80@outlook.com ,2025-03-31,5573.95,ARS,Web,2
V001445, 34388446 ,Natalia J. Rodriguez, natalia.julieta.rodriguez.21@outlook.com ,03-10-25,40605.07,ARS,Web,1
V001446,24-204-533,LAURA ACOSTA,LAURA.ACOSTA.48@EMPRESA.COM.AR,2024-10-18,9225.47,ARS,App,2
V001447,24-204-533,Laura Acosta,LAURA.ACOSTA.48@EMPRESA.COM.AR,08-03-26,23883.71,ARS,App,3
V001448,,LAURA ACOSTA, laura.acosta.48@empresa.com.ar ,2026-07-19,36694.63,ARS,Marketplace,2
V001449, 24204533 ,LAURA ACOSTA,LAURA.ACOSTA.48@EMPRESA.COM.AR,21-02-24,59582.57,ARS,Web,4
V001450,27.573.014,Micaela Suarez, maria.martinez.57@outlook.com ,22/02/2026,39630.82,ARS,App,2
V001451,27573014,MICAELA SUAREZ,MARIA.MARTINEZ.57@OUTLOOK.COM,27-10-25,25575.04,ARS,Marketplace,3
V001452,27.573.014,MICAELA SUAREZ,MARIA.MARTINEZ.57@OUTLOOK.COM,13/03/2024,37348.6,ARS,App,3
V001453,27573014,Micaela Suarez,MARIA.MARTINEZ.57@OUTLOOK.COM,06-11-24,112890.78,ARS,Tienda,3
V001454, 27573014 ,Micaela Suarez, maria.martinez.57@outlook.com ,21/07/2026,13558.46,ARS,Marketplace,1
V001455,24.928.771,Paula Benitez,PAULA.BENITEZ.69@OUTLOOK.COM,06-07-26,85536.11,ARS,Web,4
V001456, 24928771 ,PAULA BENITEZ, paula.benitez.69@outlook.com ,21/06/2026,143852.38,ARS,App,4
V001457,24949709,CAROLINA SANCHEZ, carolina.sanchez.49@outlook.com ,2026-04-25,17388.34,ARS,App,2
V001458,24949709,Carolina Sánchez,,2024-02-27,9927.5,ARS,Marketplace,4
V001459,24-949-709,Carolina Sanchez,CAROLINA.SANCHEZ.49@OUTLOOK.COM,01-01-25,45284.53,ARS,Marketplace,1
V001460, 24949709 ,Carolina Sanchez,carolina.sanchez.49@outlook.com,22/06/2026,37926.98,ARS,Tienda,5
V001461,24.949.709,CAROLINA SANCHEZ,CAROLINA.SANCHEZ.49@OUTLOOK.COM,2025-03-10,61025.46,ARS,Marketplace,2
V001462,45-047-988,Valentina Carlos Sánchez,,2024-09-06,60500.69,ARS,Tienda,1
V001463, 45047988 ,Valentina Carlos Sanchez,valentina.carlos.sanchez.23@empresa.com.ar,03/08/2024,232528.47,ARS,Marketplace,1
V001464,45.047.988,VALENTINA CARLOS SANCHEZ,valentina.carlos.sanchez.23@empresa.com.ar,29/06/2025,86348.58,ARS,App,1
V001465,45047988,VALENTINA CARLOS SANCHEZ, valentina.carlos.sanchez.23@empresa.com.ar ,15-02-25,116629.41,ARS,Web,1
V001466,45-696-626,Diego Joaquin Ramirez, diego.joaquin.ramirez.30@hotmail.com ,13/01/2025,42736.82,ARS,Tienda,3
V001467, 45696626 ,Diego Joaquin Ramirez,DIEGO.JOAQUIN.RAMIREZ.30@HOTMAIL.COM,10/10/2024,14106.05,ARS,Tienda,2
V001468, 45696626 ,DIEGO JOAQUIN RAMIREZ, diego.joaquin.ramirez.30@hotmail.com ,2026-02-27,9415.69,ARS,Marketplace,1
V001469,35457714,Maria Ramirez,maria.ramirez.50@outlook.com,2025-10-15,30529.32,ARS,App,1
V001470,,Maria Ramirez,,18/12/2024,14385.47,ARS,Marketplace,2
V001471,35.457.714,Maria Ramirez,maria.ramirez.50@outlook.com,19/04/2026,15933.89,ARS,Tienda,2
V001472,35-457-714,Maria Ramirez, maria.ramirez.50@outlook.com ,30-06-24,55718.73,ARS,Marketplace,4
V001473,22.931.184,TOMAS ANDRES TORRES,TOMAS.ANDRES.TORRES.70@HOTMAIL.COM,25/08/2025,23195.32,ARS,App,2
V001474,22-931-184,Tomas Andres Torres,TOMAS.ANDRES.TORRES.70@HOTMAIL.COM,02/06/2024,34233.92,ARS,Tienda,3
V001475,33437063,Sofía Medina,sofia.medina.67@gmail.com,2024-05-30,10931.02,ARS,Marketplace,4
V001476,33437063,Sofia Medina,sofiamedina67@gmail.com,12-09-25,20609.69,ARS,Web,3
V001477, 33437063 ,SOFIA MEDINA,sofia.medina.67@gmail.com,26/05/2024,52196.99,ARS,Tienda,3
V001478,33.437.063,Sofia Medina,SOFIA.MEDINA.67@GMAIL.COM,11/03/2026,33770.37,ARS,Web,2
V001479,33437063,Sofía Medina,SOFIA.MEDINA.67@GMAIL.COM,20-01-24,75482.57,ARS,App,1
V001480,33.437.063,Sofia Medina,SOFIA.MEDINA.67@GMAIL.COM,2026-04-16,37811.17,ARS,App,2
V001481,33.437.063,Sofía Medina,sofia.medina.67@gmail.com,2026-03-13,13837.49,ARS,Marketplace,1
V001482, 47537865 ,Paula Rodriguez,paula.rodriguez.8@empresa.com.ar,28/06/2025,39961.78,ARS,Tienda,1
V001483,47537865,Paula Rodriguez, paula.rodriguez.8@empresa.com.ar ,23-07-25,120656.52,ARS,Marketplace,1
V001484,47537865,Paula Rodriguez, paula.rodriguez.8@empresa.com.ar ,13-07-26,151861.72,ARS,Web,1
V001485, 47537865 ,Paula Rodriguez,PAULA.RODRIGUEZ.8@EMPRESA.COM.AR,06-03-24,415939.65,ARS,Tienda,1
V001486,,PAULA RODRIGUEZ,paula.rodriguez.8@empresa.com.ar,2025-02-02,71446.96,ARS,Tienda,1
V001487, 47537865 ,Paula Rodriguez, paula.rodriguez.8@empresa.com.ar ,2024-09-12,38086.23,ARS,App,3
V001488, 47537865 ,Paula Rodriguez,,19-07-24,134352.9,ARS,Tienda,2
V001489,35202237,DIEGO SUAREZ,DIEGO.SUAREZ.33@OUTLOOK.COM,2025-05-24,44167.76,ARS,Web,1
V001490,35.202.237,Diego Suarez,DIEGO.SUAREZ.33@OUTLOOK.COM,2026-05-14,17812.28,ARS,Web,3
V001491, 35202237 ,Diego Suarez,,05/12/2024,10916.02,ARS,Marketplace,1
V001492, 35202237 ,Diego Suarez,,25-05-25,5516.58,ARS,Marketplace,4
V001493,24.235.535,Federico Rodriguez,FEDERICO.RODRIGUEZ.87@GMAIL.COM,20-10-25,50549.7,ARS,Web,1
V001494, 24235535 ,Federico Rodriguez, federico.rodriguez.87@gmail.com ,2024-06-04,8.96,USD,Tienda,4
V001495,24-235-535,Federico Rodriguez, federico.rodriguez.87@gmail.com ,22/02/2024,49947.31,ARS,Marketplace,2
V001496,,Federico Rodriguez,,23/05/2024,18331.04,ARS,Web,4
V001497,,Sofía Sánchez, sofia.sanchez.35@gmail.com ,03/08/2026,141839.08,ARS,App,2
V001498,38.461.737,Sofía Sánchez, sofia.sanchez.35@gmail.com ,26-06-24,36162.78,ARS,App,3
V001499,38.461.737,Sofia Sanchez,,2026-08-24,50620.23,ARS,Web,1
V001500,38-461-737,Sofia Sanchez, sofia.sanchez.35@gmail.com ,10/11/2025,46011.19,ARS,Marketplace,2
V001501,26-418-539,FLORENCIA PEREZ,FLORENCIA.PEREZ.60@OUTLOOK.COM,02/02/2025,25762.4,ARS,Marketplace,1
V001502,26418539,Florencia Perez,florencia.perez.60@outlook.com,2025-09-18,5012.05,ARS,Marketplace,3
V001503,26-418-539,Florencia Perez, florencia.perez.60@outlook.com ,11/05/2026,12949.69,ARS,Web,2
V001504,26.418.539,Florencia Perez,FLORENCIA.PEREZ.60@OUTLOOK.COM,2025-07-06,20524.17,ARS,App,1
V001505,30-072-928,Gonzalo Ortiz,GONZALO.CARLOS.ORTIZ.60@GMAIL.COM,2024-04-06,10547.79,ARS,Web,1
V001506,30072928,Gonzalo C. Ortiz,GONZALO.CARLOS.ORTIZ.60@GMAIL.COM,2024-09-16,97664.27,ARS,Tienda,2
V001507,30-072-928,GONZALO CARLOS ORTIZ,GONZALO.CARLOS.ORTIZ.60@GMAIL.COM,2024-01-21,45948.59,ARS,Web,1
V001508,30.072.928,Gonzalo Carlos Ortiz, gonzalo.carlos.ortiz.60@gmail.com ,20/07/2025,23664.82,ARS,App,1
V001509,30-072-928,Gonzalo Carlos Ortiz,gonzalo.carlos.ortiz.60@gmail.com,2024-04-10,45307.88,ARS,Marketplace,1
V001510,40-119-844,Joaquin Martinez,JOAQUIN.MARTINEZ.60@HOTMAIL.COM,2025-03-17,25410.62,ARS,App,3
V001511,40.119.844,JOAQUIN MARTINEZ,JOAQUIN.MARTINEZ.60@HOTMAIL.COM,03/06/2024,27747.83,ARS,App,2
V001512,36322259,Joaquin Martinez, joaquin.sofia.martinez.66@outlook.com ,02-06-26,21557.98,ARS,Marketplace,2
V001513,36.322.259,Joaquin Sofia Martinez,joaquin.sofia.martinez.66@outlook.com,2025-01-14,16928.48,ARS,App,1
V001514,36.322.259,Joaquin S. Martinez,JOAQUIN.SOFIA.MARTINEZ.66@OUTLOOK.COM,26/08/2024,30032.53,ARS,Marketplace,3
V001515,39551520,Camila Rodriguez,camila.rodriguez.24@empresa.com.ar,11/06/2025,20017.15,ARS,Marketplace,3
V001516,39551520,Camila Rodriguez,CAMILA.RODRIGUEZ.24@EMPRESA.COM.AR,25/08/2025,83991.89,ARS,Marketplace,1
V001517, 39551520 ,Camila Rodríguez,CAMILA.RODRIGUEZ.24@EMPRESA.COM.AR,08/03/2024,11881.54,ARS,App,4
V001518,39-551-520,Camila Rodríguez,camila.rodriguez.24@empresa.com.ar,01/10/2024,21789.25,ARS,Marketplace,3
V001519,,Camila Rodriguez, camila.rodriguez.24@empresa.com.ar ,2026-04-22,8982.22,ARS,Marketplace,1
V001520, 38825261 ,Federico Benitez,FEDERICO.BENITEZ.45@OUTLOOK.COM,2024-11-02,23578.38,ARS,Tienda,2
V001521,,FEDERICO BENITEZ,federico.benitez.45@outlook.com,2025-06-13,22568.07,ARS,App,1
V001522, 23469755 ,Tomas Romero, tomas.romero.54@outlook.com ,2024-11-03,25978.67,ARS,App,4
V001523,23469755,TOMAS ROMERO,tomas.romero.54@outlook.com,2024-03-08,25149.34,ARS,Marketplace,2
V001524,23469755,Tomás Romero, tomas.romero.54@outlook.com ,31-03-25,29791.67,ARS,Web,2
V001525,23-469-755,Tomas Romero,TOMAS.ROMERO.54@OUTLOOK.COM,09-10-24,22385.05,ARS,Web,2
V001526, 40665538 ,Julieta Castro,JULIETA.CASTRO.74@OUTLOOK.COM,2025-01-23,46425.66,ARS,Web,1
V001527,40665538,Julieta Castro,JULIETA.CASTRO.74@OUTLOOK.COM,2026-05-27,25136.7,ARS,Tienda,1
V001528,40-665-538,JULIETA CASTRO,,2026-02-18,35134.69,ARS,Tienda,2
V001529,40665538,Julieta Castro,,2024-12-24,12870.74,ARS,Marketplace,3
V001530,23723797,Maria Benitez,,17/12/2024,41368.25,ARS,App,1
V001531,23-723-797,Maria Benitez,,16/08/2024,23204.89,ARS,Tienda,3
V001532,23723797,MARIA BENITEZ,maria.benitez.28@outlook.com,11-04-24,29628.17,ARS,Web,2
V001533,23-723-797,Maria Benitez,MARIA.BENITEZ.28@OUTLOOK.COM,09-11-25,89125.09,ARS,Marketplace,1
V001534,23723797,María Benítez,maria.benitez.28@outlook.com,12/03/2024,22211.05,ARS,App,2
V001535,41-080-774,Paula Sofia Ortiz, paula.sofia.ortiz.86@outlook.com ,26-06-26,66084.65,ARS,Marketplace,4
V001536,41-080-774,PAULA SOFIA ORTIZ, paula.sofia.ortiz.86@outlook.com ,2025-02-18,18717.29,ARS,App,3
V001537, 41080774 ,Paula Sofia Ortiz, paula.sofia.ortiz.86@outlook.com ,07/09/2025,14639.52,ARS,Tienda,3
V001538,34.918.548,Carolina Castro,CAROLINA.CASTRO.88@EMPRESA.COM.AR,20/09/2024,21417.64,ARS,Web,2
V001539,34.918.548,Carolina Castro,carolinacastro88@empresa.com.ar,10/09/2024,69507.4,ARS,Web,3
V001540,34-918-548,Carolina Castro,carolina.castro.88@empresa.com.ar,04/09/2025,92933.67,ARS,Marketplace,1
V001541,47-418-630,Sofia Romero,SOFIA.ROMERO.76@OUTLOOK.COM,2026-01-22,21040.84,ARS,Marketplace,1
V001542,,Sofia Romero, sofia.romero.76@outlook.com ,2025-12-04,63754.97,ARS,Marketplace,3
V001543,43.384.744,ANDRES TORRES, andres.torres.0@hotmail.com ,20/07/2026,87937.95,ARS,Marketplace,1
V001544,43-384-744,Andrés Torres, andres.torres.0@hotmail.com ,20/06/2026,88113.53,ARS,Marketplace,1
V001545,,Camila Benitez,CAMILA.NATALIA.BENITEZ.5@HOTMAIL.COM,05/05/2024,57467.67,ARS,App,2
V001546,28-986-343,Camila N. Benitez,,12-09-25,11901.21,ARS,Web,3
V001547,28986343,CAMILA NATALIA BENITEZ,,05/05/2025,51160.96,ARS,Marketplace,1
V001548,28.986.343,Camila Natalia Benitez, camila.natalia.benitez.5@hotmail.com ,28-02-25,43582.29,ARS,App,3
V001549,40.724.798,Micaela Medina, micaela.medina.67@empresa.com.ar ,31/03/2025,6938.42,ARS,App,4
V001550, 40724798 ,Micaela Medina,MICAELA.MEDINA.67@EMPRESA.COM.AR,02-04-24,74627.85,ARS,App,2
V001551,40-724-798,Micaela Medina,MICAELA.MEDINA.67@EMPRESA.COM.AR,08-04-26,25870.62,ARS,Web,4
V001552,40-724-798,Micaela Medina, micaela.medina.67@empresa.com.ar ,20-08-25,20649.25,ARS,Tienda,1
V001553,40.724.798,Micaela Medina, micaela.medina.67@empresa.com.ar ,28/05/2026,50445.29,ARS,Marketplace,1
V001554,,Micaela Medina,MICAELA.MEDINA.67@EMPRESA.COM.AR,22/06/2025,60178.46,ARS,Marketplace,4
V001555,36.852.731,Maria Castro,maria.rocio.castro.41@outlook.com,2026-01-23,11382.3,ARS,App,3
V001556,36-852-731,Maria Rocio Castro, maria.rocio.castro.41@outlook.com ,25-02-26,18535.45,ARS,Tienda,3
V001557,48414906,Carlos Ruiz, carlos.ruiz.54@outlook.com ,2024-07-22,6237.83,ARS,Tienda,3
V001558, 48414906 ,Carlos Ruiz,carlos.ruiz.54@outlook.com,05-09-25,40342.15,ARS,Marketplace,2
V001559,48414906,Carlos Ruiz,CARLOS.RUIZ.54@OUTLOOK.COM,23/04/2025,135963.49,ARS,Tienda,8
V001560, 47740943 ,NATALIA LOPEZ,,2024-10-21,44749.84,ARS,Marketplace,1
V001561,47-740-943,Natalia Lopez, natalia.lopez.48@empresa.com.ar ,18/03/2025,32405.43,ARS,Marketplace,1
V001562,47-740-943,Natalia López,natalia.lopez.48@empresa.com.ar,20/12/2025,12359.28,ARS,Web,1
V001563,,Natalia López,,2025-01-17,46333.89,ARS,App,2
V001564,45-399-464,GONZALO ROMERO,GONZALO.ROMERO.53@GMAIL.COM,2026-08-22,45428.08,ARS,Marketplace,1
V001565,45399464,Gonzalo Romero,gonzalo.romero.53@gmail.com,2025-01-13,39067.52,ARS,Web,1
V001566,41.668.785,Rocio Laura Ruiz,ROCIO.LAURA.RUIZ.48@OUTLOOK.COM,2024-09-09,27479.27,ARS,Tienda,3
V001567,41.668.785,Rocio Laura Ruiz,ROCIO.LAURA.RUIZ.48@OUTLOOK.COM,13/11/2025,15422.67,ARS,Marketplace,1
V001568,,Rocio L. Ruiz, rocio.laura.ruiz.48@outlook.com ,2025-07-08,3421.5,ARS,App,1
V001569,41.668.785,Rocio Laura Ruiz, rocio.laura.ruiz.48@outlook.com ,31-05-25,117401.17,ARS,Marketplace,2
V001570,24753833,JUAN DIAZ,,2025-05-01,13017.57,ARS,Web,5
V001571,24.753.833,Juan Díaz,,2024-12-04,24695.27,ARS,App,1
V001572,24.753.833,JUAN DIAZ,juan.diaz.65@outlook.com,2024-08-16,6900.27,ARS,Tienda,2
V001573,24.753.833,Juan Díaz,juan.diaz.65@outlook.com,2025-03-13,7178.5,ARS,Web,2
V001574, 24753833 ,Juan Diaz,juan.diaz.65@outlook.com,26/02/2025,55776.52,ARS,Marketplace,3
V001575,25.502.931,Matias Diaz,matias.rocio.diaz.24@gmail.com,23-07-24,150491.13,ARS,App,2
V001576,25502931,Matias Rocio Diaz,matias.rocio.diaz.24@gmail.com,20/08/2025,96499.1,ARS,Tienda,2
V001577,25.502.931,Matias R. Diaz, matias.rocio.diaz.24@gmail.com ,22-01-26,52268.35,ARS,Tienda,1
V001578, 25502931 ,Matías Rocío Díaz,matias.rocio.diaz.24@gmail.com,11/11/2024,150689.31,ARS,Tienda,5
V001579,26-345-233,Florencia Romero,florencia.joaquin.romero.9@outlook.com,19-03-24,174772.32,ARS,Tienda,2
V001580, 26345233 ,Florencia Joaquín Romero,,2025-01-11,148251.28,ARS,App,3
V001581,30-326-929,Sebastian Acosta,sebastian.acosta.15@hotmail.com,25/05/2026,24627.97,ARS,App,3
V001582,30326929,Sebastian Acosta,sebastian.acosta.15@hotmail.com,2024-12-22,35006.17,ARS,App,3
V001583,25.071.951,Franco Silva,franco.silva.32@hotmail.com,13/02/2024,8147.16,ARS,Marketplace,1
V001584,,Franco Silva,FRANCO.SILVA.32@HOTMAIL.COM,2024-10-14,52424.76,ARS,Marketplace,3
V001585,25-071-951,Franco Silva, franco.silva.32@hotmail.com ,2026-06-15,20839.75,ARS,Marketplace,3
V001586, 25071951 ,Franco Silva, franco.silva.32@hotmail.com ,29/07/2026,16857.24,ARS,Web,1
V001587, 25071951 ,Franco Silva, franco.silva.32@hotmail.com ,2026-07-16,13024.09,ARS,Tienda,2
V001588,27.580.600,Gonzalo Rojas,GONZALO.ROJAS.0@EMPRESA.COM.AR,08/03/2025,29970.24,ARS,Web,1
V001589, 27580600 ,GONZALO ROJAS,gonzalo.rojas.0@empresa.com.ar,10-06-24,98503.58,ARS,App,1
V001590,27.580.600,Gonzalo Rojas,gonzalo.rojas.0@empresa.com.ar,26/02/2025,57394.8,ARS,Marketplace,1
V001591, 47829438 ,Franco Ramirez,franco.ramirez.2@hotmail.com,24-10-25,92608.06,ARS,App,3
V001592, 47829438 ,Franco Ramirez,,2025-06-01,113838.63,ARS,Tienda,1
V001593,47-829-438,Franco Ramírez,franco.ramirez.2@hotmail.com,2024-06-12,57274.01,ARS,Marketplace,2
V001594,,Franco Ramirez,FRANCO.RAMIREZ.2@HOTMAIL.COM,07/11/2024,49668.18,ARS,Web,2
V001595,47.829.438,Franco Ramirez,FRANCO.RAMIREZ.2@HOTMAIL.COM,16-07-25,12189.41,ARS,Web,3
V001596,41982767,Tomas Martinez,tomas.martinez.84@outlook.com,29-04-25,11327.25,ARS,App,1
V001597,41982767,Tomas Martinez,tomas.martinez.84@outlook.com,19-03-24,25269.36,ARS,Tienda,2
V001598, 35382999 ,JULIETA CARLOS NAVARRO, julieta.carlos.navarro.18@hotmail.com ,17/09/2025,54745.36,ARS,Web,3
V001599,35-382-999,Julieta Carlos Navarro, julieta.carlos.navarro.18@hotmail.com ,17-03-24,14837.9,ARS,Tienda,4
V001600,33.884.506,Franco Flores,rocio.martinez.0@gmail.com,24-03-26,23713.42,ARS,App,2
V001601,33884506,Franco Flores, rocio.martinez.0@gmail.com ,13-07-26,23657.71,ARS,Web,4
V001602,,Franco Flores,rocio.martinez.0@gmail.com,26-06-25,84660.42,ARS,Marketplace,3
V001603,33.884.506,Franco Flores, rocio.martinez.0@gmail.com ,12/04/2024,21349.18,ARS,Tienda,2
V001604,20.684.393,María Ramírez,maria.ramirez.46@empresa.com.ar,16-04-26,114105.03,ARS,App,5
V001605, 29710829 ,Julieta López,julieta.lopez.96@hotmail.com,23-11-24,10518.19,ARS,Marketplace,2
V001606,29-710-829,Julieta Lopez,julieta.lopez.96@hotmail.com,06/11/2024,44488.08,ARS,Web,2
V001607, 29710829 ,Julieta Lopez,julieta.lopez.96@hotmail.com,2026-04-03,27214.06,ARS,Marketplace,1
V001608, 29710829 ,Julieta Lopez, julieta.lopez.96@hotmail.com ,19-06-26,91401.03,ARS,Marketplace,1
V001609, 30165626 ,Franco Flores, franco.flores.88@gmail.com ,2025-03-30,182317.58,ARS,App,1
V001610,30.165.626,Franco Flores, franco.flores.88@gmail.com ,19-11-25,143909.32,ARS,App,2
V001611,30165626,Franco Flores,FRANCO.FLORES.88@GMAIL.COM,2024-10-17,97356.33,ARS,Marketplace,1
V001612,,Franco Flores,franco.flores.88@gmail.com,2025-08-09,186145.58,ARS,Tienda,4
V001613,,Micaela Lopez,micaelalopez66@hotmail.com,2026-06-30,19609.05,ARS,App,1
V001614,49-353-599,Micaela Lopez,,2026-07-12,13.97,USD,Tienda,5
V001615,49353599,Micaela Lopez,micaela.lopez.66@hotmail.com,2025-06-18,46107.84,ARS,Web,3
V001616,42-645-423,Paula Suárez,paula.suarez.46@hotmail.com,2024-12-16,31358.44,ARS,Tienda,1
V001617, 42645423 ,Paula Suarez,PAULA.SUAREZ.46@HOTMAIL.COM,14/02/2026,31326.92,ARS,Marketplace,4
V001618,42.645.423,Paula Suarez,paula.suarez.46@hotmail.com,07-03-24,46613.35,ARS,Web,2
V001619, 42645423 ,Paula Suarez,paula.suarez.46@hotmail.com,25/07/2026,45955.87,ARS,Web,3
V001620, 49145955 ,Tomas Romero,,13-11-24,20082.67,ARS,Tienda,3
V001621,37-864-066,Martin Silva,martinsilva2@outlook.com,22/10/2025,57064.22,ARS,Marketplace,2
V001622,,Martin Silva,martin.silva.2@outlook.com,2025-04-16,53683.58,ARS,Web,5
V001623,37.864.066,Martin Silva, martin.silva.2@outlook.com ,2024-12-06,30448.77,ARS,Web,3
V001624,22.856.150,Leandro Ruiz,leandro.ruiz.2@outlook.com,2026-08-15,4800000.0,ARS,Web,86
V001625,42.995.931,Julieta Rodríguez,julieta.rodriguez.21@gmail.com,2026-08-15,4800000.0,ARS,Web,86
V001626,29.272.848,Franco Martínez,franco.martinez.22@outlook.com,2026-08-15,4800000.0,ARS,Web,86
